akpop,akrank,alpop,alrank,arpop,arrank,azpop,azrank,capop,carank,copop,corank,ctpop,ctrank,depop,derank,flpop,flrank,gapop,garank,hipop,hirank,iapop,iarank,idpop,idrank,ilpop,ilrank,inpop,inrank,kspop,ksrank,kyrank,kypop,lapop,larank,marank,mapop,mdpop,mdrank,mepop,merank,mirank,mipop,mnrank,mnpop,mopop,morank,mspop,msrank,mtrank,mtpop,ncpop,ncrank,ndpop,ndrank,nepop,nerank,nhrank,nhpop,njpop,njrank,nmrank,nmpop,nvrank,nvpop,nyrank,nypop,ohpop,ohrank,okpop,okrank,orpop,orrank,papop,parank,rirank,ripop,scpop,scrank,sdpop,sdrank,tnpop,tnrank,txpop,txrank,utpop,utrank,vapop,varank,vtpop,vtrank,wapop,warank,wipop,wirank,wvpop,wvrank,wyrank,wypop
6.578,4.5,8.774622221,4.465908119,8.099250562,4.465908119,6.54534966,4.465908119,11.34981813,4.465908119,8.24957515,4.465908119,,,,,10.23466006,4.465908119,9.15334665,4.465908119,7.767687277,4.465908119,8.403128235,4.465908119,6.802394763,4.465908119,10.14952698,4.465908119,,,,,4.465908119,8.278428259,8.868413285,4.465908119,4.465908119,9.990673914,,,,,4.465908119,9.995063496,4.465908119,9.362288628,9.055556158,4.465908119,8.091015042,4.465908119,4.465908119,6.03068526,,,6.386879319,4.465908119,,,4.465908119,8.366602833,10.21060454,4.465908119,4.465908119,7.436617265,4.465908119,6.289715571,,,9.905136193,4.465908119,,,8.156223323,4.465908119,,,,,8.047509511,4.465908119,6.561030666,4.465908119,8.50512061,4.465908119,10.44978649,4.465908119,8.369157113,4.465908119,,,7.576609767,4.465908119,9.092007185,4.465908119,8.810757927,4.465908119,7.253470383,4.465908119,4.465908119,5.030437921
6.534,4.5,8.763584409,4.477336814,8.06714904,4.477336814,6.495265556,4.477336814,11.3420541,4.477336814,8.236155662,4.477336814,,,,,10.20473963,4.477336814,9.126741348,4.477336814,7.722234745,4.477336814,8.400209836,4.477336814,6.770789424,4.477336814,10.14293743,4.477336814,,,,,4.477336814,8.27512163,8.859505485,4.477336814,4.477336814,9.978641406,,,,,4.477336814,9.985297928,4.477336814,9.35841549,9.052750451,4.477336814,8.08147504,4.477336814,4.477336814,5.976350909,,,6.363028104,4.477336814,,,4.477336814,8.362408978,10.20968466,4.477336814,4.477336814,7.430114139,4.477336814,6.086774727,,,9.881395306,4.477336814,,,8.14322675,4.477336814,,,,,7.994294986,4.477336814,6.541029999,4.477336814,8.475328987,4.477336814,10.41646087,4.477336814,8.308938253,4.477336814,,,7.557472902,4.477336814,9.083415678,4.477336814,8.710949126,4.477336814,7.249925537,4.477336814,4.477336814,4.96284463
6.529,4.5,8.751949058,4.48863637,8.057694195,4.48863637,6.324358962,4.48863637,11.33596153,4.48863637,8.174984533,4.48863637,,,,,10.17507835,4.48863637,9.112727543,4.48863637,7.720461695,4.48863637,8.376781038,4.48863637,6.759255271,4.48863637,10.13784796,4.48863637,,,,,4.48863637,8.246695944,8.850804196,4.48863637,4.48863637,9.97287368,,,,,4.48863637,9.979568577,4.48863637,9.354354132,9.049702026,4.48863637,8.074337694,4.48863637,4.48863637,5.929589143,,,6.34738921,4.48863637,,,4.48863637,8.361708289,10.20902182,4.48863637,4.48863637,7.420578905,4.48863637,5.97126184,,,9.873028345,4.48863637,,,8.097121931,4.48863637,,,,,7.990238186,4.48863637,6.536691598,4.48863637,8.457443187,4.48863637,10.39921984,4.48863637,8.254528882,4.48863637,,,7.548555979,4.48863637,9.051930635,4.48863637,8.684570301,4.48863637,7.247080585,4.48863637,4.48863637,4.941642423
6.524,4.5,8.742893472,4.49980967,8.052933037,4.49980967,6.095824562,4.49980967,11.33021583,4.49980967,8.111027838,4.49980967,,,,,10.12366671,4.49980967,9.110299018,4.49980967,7.72001794,4.49980967,8.371242136,4.49980967,6.749931194,4.49980967,10.13114092,4.49980967,,,,,4.49980967,8.243545508,8.832441792,4.49980967,4.49980967,9.969930509,,,,,4.49980967,9.975854725,4.49980967,9.343734255,9.038365107,4.49980967,8.025843344,4.49980967,4.49980967,5.945420609,,,6.342121419,4.49980967,,,4.49980967,8.352554369,10.19481298,4.49980967,4.49980967,7.416979621,4.49980967,5.929589143,,,9.866097163,4.49980967,,,8.092545264,4.49980967,,,,,7.958926493,4.49980967,6.529418838,4.49980967,8.457018468,4.49980967,10.39531383,4.49980967,8.251403065,4.49980967,,,7.537430037,4.49980967,9.044285788,4.49980967,8.649623979,4.49980967,7.241366283,4.49980967,4.49980967,4.736198448
6.518,4.5,8.727129915,4.510859507,8.011686729,4.510859507,5.866468057,4.510859507,11.3276676,4.510859507,8.027802848,4.510859507,,,,,10.11249161,4.510859507,9.095266164,4.510859507,7.706612914,4.510859507,8.349247801,4.510859507,6.74051936,4.510859507,10.12194012,4.510859507,,,,,4.510859507,8.243019469,8.806424064,4.510859507,4.510859507,9.957170489,,,,,4.510859507,9.971706792,4.510859507,9.325631416,9.024010794,4.510859507,8.00836557,4.510859507,4.510859507,5.929589143,,,6.327936784,4.510859507,,,4.510859507,8.320204598,10.19061947,4.510859507,4.510859507,7.415776975,4.510859507,5.924255797,,,9.863290363,4.510859507,,,8.081784207,4.510859507,,,,,7.940227765,4.510859507,6.522092798,4.510859507,8.451694209,4.510859507,10.38967206,4.510859507,8.212568398,4.510859507,,,7.528869257,4.510859507,8.976641307,4.510859507,8.620832226,4.510859507,7.239932591,4.510859507,4.510859507,4.672828834
6.513,4.5,8.717027173,4.521788577,7.972810784,4.521788577,,,11.32565569,4.521788577,7.998671361,4.521788577,,,,,10.10810047,4.521788577,9.04570155,4.521788577,7.676937146,4.521788577,8.335671315,4.521788577,6.732210706,4.521788577,10.12017028,4.521788577,,,,,4.521788577,8.212297138,8.796641459,4.521788577,4.521788577,9.93668052,,,,,4.521788577,9.969696553,4.521788577,9.318117964,9.019421968,4.521788577,7.898039691,4.521788577,4.521788577,5.843544417,,,6.326149473,4.521788577,,,4.521788577,8.305484018,10.1862199,4.521788577,4.521788577,7.411556288,4.521788577,5.916202063,,,9.863030075,4.521788577,,,8.072467369,4.521788577,,,,,7.931284762,4.521788577,6.51174533,4.521788577,8.433594168,4.521788577,10.38831822,4.521788577,8.142063283,4.521788577,,,7.495541944,4.521788577,8.973224663,4.521788577,8.616857515,4.521788577,7.203405521,4.521788577,4.521788577,4.574710979
6.509,4.5,8.711772646,4.532599493,7.971430998,4.532599493,,,11.30180929,4.532599493,7.996990406,4.532599493,,,,,10.08422452,4.532599493,9.036463062,4.532599493,7.670428522,4.532599493,8.331104548,4.532599493,6.695798917,4.532599493,10.11738852,4.532599493,,,,,4.532599493,8.19836439,8.788593431,4.532599493,4.532599493,9.914823062,,,,,4.532599493,9.969041183,4.532599493,9.297984882,9.009325173,4.532599493,7.89469085,4.532599493,4.532599493,5.746203191,,,6.315358002,4.532599493,,,4.532599493,8.30498958,10.18501321,4.532599493,4.532599493,7.409136444,4.532599493,5.908082938,,,9.860319057,4.532599493,,,8.064636476,4.532599493,,,,,7.922985959,4.532599493,6.502790046,4.532599493,8.420902531,4.532599493,10.36577398,4.532599493,8.140898461,4.532599493,,,7.472500745,4.532599493,8.929170383,4.532599493,8.605387202,4.532599493,7.171656823,4.532599493,4.532599493,4.564348191
6.506,4.5,8.707482918,4.543294782,7.957527402,4.543294782,,,11.29638506,4.543294782,7.952966791,4.543294782,,,,,10.06407462,4.543294782,8.971448464,4.543294782,7.620705087,4.543294782,8.30844552,4.543294782,6.689599269,4.543294782,10.11395105,4.543294782,,,,,4.543294782,8.156797047,8.742095196,4.543294782,4.543294782,9.893841175,,,,,4.543294782,9.960104153,4.543294782,9.255600503,9.008346579,4.543294782,7.890956716,4.543294782,4.543294782,5.771441123,,,6.22059017,4.543294782,,,4.543294782,8.291797105,10.1789199,4.543294782,4.543294782,7.40731771,4.543294782,5.877735782,,,9.85869937,4.543294782,,,8.063062911,4.543294782,,,,,7.890956716,4.543294782,6.481577129,4.543294782,8.420462002,4.543294782,10.3163585,4.543294782,8.124150603,4.543294782,,,7.455298486,4.543294782,8.92691589,4.543294782,8.553332238,4.543294782,7.138867,4.543294782,4.543294782,4.553876892
6.504,4.6,8.601718146,4.553876892,7.950854858,4.553876892,,,11.29038173,4.553876892,7.910957383,4.553876892,,,,,10.06091856,4.553876892,8.953252165,4.553876892,7.614312146,4.553876892,8.269756948,4.553876892,6.66440902,4.553876892,10.10287106,4.553876892,,,,,4.553876892,8.148734809,8.72907355,4.553876892,4.553876892,9.891111281,,,,,4.553876892,9.958591079,4.553876892,9.234740259,8.991562278,4.553876892,7.884952946,4.553876892,4.553876892,5.789960171,,,6.182084907,4.553876892,,,4.553876892,8.285261134,10.1721397,4.553876892,4.553876892,7.405495663,4.553876892,5.831882477,,,9.857077055,4.553876892,,,8.050384453,4.553876892,,,,,7.877017896,4.553876892,6.470799504,4.553876892,8.410275909,4.553876892,10.29826239,4.553876892,8.097121931,4.553876892,,,7.443663683,4.553876892,8.900139988,4.553876892,8.547528391,4.553876892,7.135687347,4.553876892,4.553876892,4.521788577
6.495,4.6,8.595634618,4.564348191,7.946263644,4.564348191,,,11.27667134,4.564348191,7.886832999,4.564348191,,,,,10.01966931,4.564348191,8.935771939,4.564348191,7.610357618,4.564348191,8.267962305,4.564348191,6.637258031,4.564348191,10.10209248,4.564348191,,,,,4.564348191,8.143807977,8.722254235,4.564348191,4.564348191,9.855504563,,,,,4.564348191,9.939481913,4.564348191,9.211140052,8.989319566,4.564348191,7.863651265,4.564348191,4.564348191,5.680172609,,,6.173786104,4.564348191,,,4.564348191,8.271036866,10.16161207,4.564348191,4.564348191,7.401231264,4.564348191,5.720311777,,,9.850350454,4.564348191,,,8.050384453,4.564348191,,,,,7.869783903,4.564348191,6.463029457,4.564348191,8.409830673,4.564348191,10.28510386,4.564348191,8.094378445,4.564348191,,,7.436027816,4.564348191,8.895355617,4.564348191,8.532869671,4.564348191,7.119635638,4.564348191,4.564348191,4.143134726
6.46,4.6,8.595264727,4.574710979,7.930206207,4.574710979,,,11.27285191,4.574710979,7.880048201,4.574710979,,,,,9.995565241,4.574710979,8.926783114,4.574710979,7.525639975,4.574710979,8.262558973,4.574710979,6.624065228,4.574710979,10.09794352,4.574710979,,,,,4.574710979,8.141772205,8.718336502,4.574710979,4.574710979,9.853824508,,,,,4.574710979,9.938275378,4.574710979,9.210940192,,,7.852827812,4.574710979,4.574710979,5.673323267,,,6.167516491,4.574710979,,,4.574710979,8.271036866,10.16006588,4.574710979,4.574710979,7.305860033,4.574710979,5.669880923,,,9.841346156,4.574710979,,,8.034306936,4.574710979,,,,,7.809947086,4.574710979,6.445719819,4.574710979,8.406485069,4.574710979,10.28192399,4.574710979,8.089482474,4.574710979,,,7.432483808,4.574710979,8.893298144,4.574710979,8.519590316,4.574710979,7.112327445,4.574710979,4.574710979,3.951243719
6.441,4.6,8.587651655,4.584967479,7.923348212,4.584967479,,,11.26424613,4.584967479,7.860956365,4.584967479,,,,,9.987093136,4.584967479,8.867568333,4.584967479,7.501634458,4.584967479,8.260492857,4.584967479,6.608000625,4.584967479,10.09786119,4.584967479,,,,,4.584967479,8.134174272,8.718009331,4.584967479,4.584967479,9.813125112,,,,,4.584967479,9.929447654,4.584967479,9.185022564,,,7.845807503,4.584967479,4.584967479,5.598421959,,,6.100318952,4.584967479,,,4.584967479,8.236685323,10.15556835,4.584967479,4.584967479,7.273092596,4.584967479,5.641907071,,,9.83734775,4.584967479,,,7.97590836,4.584967479,,,,,7.790696031,4.584967479,6.43775165,4.584967479,8.377701213,4.584967479,10.23376205,4.584967479,8.043020885,4.584967479,,,7.427144133,4.584967479,8.879472402,4.584967479,8.515391569,4.584967479,7.076653815,4.584967479,,
6.385,4.6,8.574518258,4.59511985,7.918628653,4.59511985,,,11.25827835,4.59511985,7.846589975,4.59511985,,,,,9.969368922,4.59511985,8.864464055,4.59511985,7.494986234,4.59511985,8.258422462,4.59511985,6.599870499,4.59511985,10.09493402,4.59511985,,,,,4.59511985,8.125630988,8.695506727,4.59511985,4.59511985,9.807251945,,,,,4.59511985,9.924661788,4.59511985,9.169830829,,,7.818430272,4.59511985,4.59511985,5.583496309,,,6.063785209,4.59511985,,,4.59511985,8.225235324,10.14049456,4.59511985,4.59511985,7.272398393,4.59511985,5.616771098,,,9.834083882,4.59511985,,,7.955074273,4.59511985,,,,,7.785720897,4.59511985,6.434546519,4.59511985,8.352318548,4.59511985,10.22015788,4.59511985,7.933796875,4.59511985,,,7.426549072,4.59511985,8.870803444,4.59511985,8.454892165,4.59511985,7.065613364,4.59511985,,
6.382,4.6,8.570923514,4.605170186,7.881559917,4.605170186,,,11.25498341,4.605170186,7.828834528,4.605170186,,,,,9.951229549,4.605170186,8.861775311,4.605170186,7.489412084,4.605170186,8.24170316,4.605170186,6.576469569,4.605170186,10.08992562,4.605170186,,,,,4.605170186,8.097121931,8.668368019,4.605170186,4.605170186,9.805488762,,,,,4.605170186,9.919213253,4.605170186,9.152075464,,,7.809135398,4.605170186,4.605170186,5.521460918,,,6.059123196,4.605170186,,,4.605170186,8.209852481,10.12494969,4.605170186,4.605170186,7.26612878,4.605170186,5.59471138,,,9.829679535,4.605170186,,,7.939158818,4.605170186,,,,,7.781555959,4.605170186,6.405228458,4.605170186,8.336390481,4.605170186,10.21698356,4.605170186,7.910590612,4.605170186,,,7.418180823,4.605170186,8.860499168,4.605170186,8.42485858,4.605170186,7.04053639,4.605170186,,
6.38,4.6,8.561784075,4.615120517,7.864035659,4.615120517,,,11.25045619,4.615120517,7.827639546,4.615120517,,,,,9.944245545,4.615120517,,,7.458186157,4.615120517,8.238801166,4.615120517,6.561030666,4.615120517,10.0895521,4.615120517,,,,,4.615120517,8.087947555,8.648572269,4.615120517,4.615120517,9.789030231,,,,,4.615120517,9.908624337,4.615120517,9.131080691,,,7.80832305,4.615120517,4.615120517,5.472270674,,,6.03787092,4.615120517,,,4.615120517,8.189799619,10.09228808,4.615120517,4.615120517,7.253470383,4.615120517,5.590986981,,,9.814164415,4.615120517,,,7.937374696,4.615120517,,,,,7.774015077,4.615120517,6.403574198,4.615120517,8.335191583,4.615120517,,,7.819636302,4.615120517,,,7.41397029,4.615120517,8.855520849,4.615120517,8.4147174,4.615120517,7.005789019,4.615120517,,
6.368,4.6,8.551594618,4.624972813,7.857480787,4.624972813,,,11.24915521,4.624972813,7.805067044,4.624972813,,,,,9.940301526,4.624972813,,,7.398786275,4.624972813,8.233768709,4.624972813,6.539585956,4.624972813,10.08564243,4.624972813,,,,,4.624972813,8.072779333,8.627660644,4.624972813,4.624972813,9.784985508,,,,,4.624972813,9.907529373,4.624972813,9.083869708,,,7.80710329,4.624972813,4.624972813,5.497168225,,,6.033086222,4.624972813,,,4.624972813,8.179480185,10.09145978,4.624972813,4.624972813,7.238496841,4.624972813,5.556828062,,,9.801565563,4.624972813,,,7.893572074,4.624972813,,,,,7.77317368,4.624972813,6.403574198,4.615120517,8.312135108,4.624972813,,,7.81197343,4.624972813,,,7.410347098,4.624972813,8.835210464,4.624972813,8.394573478,4.624972813,6.960347729,4.624972813,,
6.358,4.6,8.548691858,4.634728988,7.853604813,4.634728988,,,11.24656121,4.634728988,7.796880343,4.634728988,,,,,9.940205135,4.634728988,,,7.385230923,4.634728988,8.23350314,4.634728988,6.539585956,4.624972813,10.07348346,4.634728988,,,,,4.634728988,8.068716193,8.617943095,4.634728988,4.634728988,9.779510373,,,,,4.634728988,9.898475011,4.634728988,9.066585468,,,7.797291274,4.634728988,4.634728988,5.468060141,,,6.001414878,4.634728988,,,4.634728988,8.174421153,10.08343128,4.634728988,4.634728988,7.198931241,4.634728988,5.533389489,,,9.789366553,4.634728988,,,7.835974582,4.634728988,,,,,7.767263997,4.634728988,6.385194399,4.634728988,8.301025254,4.634728988,,,7.798112629,4.634728988,,,7.359467638,4.634728988,8.83025057,4.634728988,8.372398607,4.634728988,6.954638865,4.634728988,,
6.344,4.6,8.506738734,4.644390899,7.850103545,4.644390899,,,11.23896219,4.644390899,7.774855767,4.644390899,,,,,9.929886026,4.644390899,,,7.3524411,4.644390899,8.225770799,4.644390899,6.519147288,4.644390899,10.06471315,4.644390899,,,,,4.644390899,8.059908335,8.594339401,4.644390899,4.644390899,9.779000847,,,,,4.644390899,9.894497261,4.644390899,9.064736398,,,7.791522819,4.644390899,4.644390899,5.424950017,,,6.001414878,4.644390899,,,4.644390899,8.16251625,10.08025203,4.644390899,4.644390899,7.187657164,4.644390899,5.497168225,,,9.772068214,4.644390899,,,7.832014181,4.644390899,,,,,7.749753406,4.644390899,6.383506635,4.644390899,8.292548514,4.644390899,,,7.797702036,4.644390899,,,7.355001921,4.644390899,8.798454696,4.644390899,8.356554845,4.644390899,6.951772164,4.644390899,,
6.342,4.7,8.506536611,4.65396035,7.821643126,4.65396035,,,11.2324176,4.65396035,7.77443551,4.65396035,,,,,9.909320508,4.65396035,,,7.315883505,4.65396035,8.211211362,4.65396035,6.519147288,4.644390899,10.06057677,4.65396035,,,,,4.65396035,8.05452261,8.56959587,4.65396035,4.65396035,9.776335767,,,,,4.65396035,9.882008521,4.65396035,9.053452616,,,7.790696031,4.65396035,4.65396035,5.370638028,,,5.955837369,4.65396035,,,4.65396035,8.121183242,10.06874772,4.65396035,4.65396035,7.167809184,4.65396035,5.433722004,,,9.76927021,4.65396035,,,7.830028083,4.65396035,,,,,7.749322465,4.65396035,6.381816017,4.65396035,8.278682163,4.65396035,,,7.783224016,4.65396035,,,7.332369206,4.65396035,8.791638037,4.65396035,8.291045131,4.65396035,6.950814768,4.65396035,,
6.333,4.7,8.502282579,4.663439094,7.807916629,4.663439094,,,11.23042992,4.663439094,7.768110379,4.663439094,,,,,9.880065383,4.663439094,,,7.262628601,4.663439094,8.193953024,4.663439094,6.517671273,4.663439094,10.05492026,4.663439094,,,,,4.663439094,8.019283793,8.552560335,4.663439094,4.663439094,9.77075584,,,,,4.663439094,9.874830843,4.663439094,9.03503415,,,7.709308333,4.663439094,4.663439094,5.33753808,,,5.908082938,4.663439094,,,4.663439094,8.111628078,10.06518114,4.663439094,4.663439094,7.143617603,4.663439094,5.379897354,,,9.764742593,4.663439094,,,7.740664402,4.663439094,,,,,7.743269701,4.663439094,6.37331979,4.663439094,8.264878263,4.663439094,,,7.721348613,4.663439094,,,7.320526962,4.663439094,8.780172651,4.663439094,8.277157772,4.663439094,6.943122423,4.663439094,,
6.324,4.7,8.492490579,4.672828834,7.789040402,4.672828834,,,11.22255979,4.672828834,7.741533589,4.672828834,,,,,9.878528654,4.672828834,,,7.229113878,4.672828834,8.183955717,4.672828834,6.486160789,4.672828834,10.04987964,4.672828834,,,,,4.672828834,8.017966703,8.551981017,4.672828834,4.672828834,9.769784717,,,,,4.672828834,9.863706683,4.672828834,9.022563964,,,7.708859601,4.672828834,4.672828834,5.33753808,,,5.902633333,4.672828834,,,4.672828834,8.024207486,10.05985007,4.672828834,4.672828834,7.136483209,4.672828834,5.370638028,,,9.757767898,4.672828834,,,7.720905252,4.672828834,,,,,7.711996507,4.672828834,6.369900983,4.672828834,8.250097753,4.672828834,,,7.696667082,4.672828834,,,7.310550159,4.672828834,8.767484875,4.672828834,8.260492857,4.672828834,,,,
6.323,4.7,8.480321717,4.682131227,7.786967003,4.682131227,,,11.21271187,4.682131227,7.736743682,4.682131227,,,,,9.868896108,4.682131227,,,7.212294469,4.682131227,8.180600948,4.682131227,6.463029457,4.682131227,10.03289169,4.682131227,,,,,4.682131227,7.996317232,8.55101474,4.682131227,4.682131227,9.769327391,,,,,4.682131227,9.862769719,4.682131227,9.013960458,,,7.695303135,4.682131227,4.682131227,5.283203729,,,5.899897354,4.682131227,,,4.682131227,8.001355026,10.05723815,4.682131227,4.682131227,7.127693699,4.682131227,5.365976015,,,9.741674256,4.682131227,,,7.668561108,4.682131227,,,,,7.684324068,4.682131227,6.368187186,4.682131227,8.240912542,4.682131227,,,7.663407665,4.682131227,,,7.29301768,4.682131227,8.758255243,4.682131227,8.226305988,4.682131227,,,,
6.321,4.7,8.458928283,4.691347882,7.77148876,4.691347882,,,11.2092766,4.691347882,7.727975542,4.691347882,,,,,9.848397586,4.691347882,,,7.201170883,4.691347882,8.140607043,4.691347882,6.440946541,4.691347882,10.01636971,4.691347882,,,,,4.691347882,7.962067309,8.517393171,4.691347882,4.691347882,9.767438708,,,,,4.691347882,9.844427331,4.691347882,9.001099726,,,7.694848072,4.691347882,4.691347882,5.262690189,,,5.899897354,4.691347882,,,4.691347882,7.994969523,10.04468325,4.691347882,4.691347882,7.123672785,4.691347882,5.327876169,,,9.740380215,4.691347882,,,7.668561108,4.691347882,,,,,7.682482447,4.691347882,6.354370041,4.691347882,8.230577217,4.691347882,,,7.586803535,4.691347882,,,7.286876412,4.691347882,8.74049673,4.691347882,8.203851372,4.691347882,,,,
6.321,4.7,8.43793351,4.700480366,7.760467029,4.700480366,,,11.20819218,4.700480366,7.727975542,4.691347882,,,,,9.828656242,4.700480366,,,7.180831199,4.700480366,8.136810864,4.700480366,6.43775165,4.700480366,10.0026992,4.700480366,,,,,4.700480366,7.961370202,8.511778559,4.700480366,4.700480366,9.765144603,,,,,4.700480366,9.789198406,4.700480366,9.000359807,,,7.67971364,4.700480366,4.700480366,5.257495372,,,5.891644212,4.700480366,,,4.700480366,7.957177323,10.04320602,4.700480366,4.700480366,7.116394144,4.700480366,5.257495372,,,9.730680588,4.700480366,,,7.654443226,4.700480366,,,,,7.678788998,4.700480366,6.340359304,4.700480366,8.206037763,4.700480366,,,7.511524648,4.700480366,,,7.283448229,4.700480366,8.709465079,4.700480366,8.194781638,4.700480366,,,,
